gid,year,bdist2,bdist3,capdist,gwno
199250,2014,64.98953,64.98953,1012.8646,705
199251,2014,28.946913,28.946913,1046.9093,705
199252,2014,5.35275,5.35275,2600.9377,710
199253,2014,19.66823,19.66823,2564.3267,710
199254,2014,33.918022,33.918022,2527.772,710
199255,2014,58.23767,58.23767,2491.2776,710
199256,2014,39.263973,39.263973,2454.8477,710
199257,2014,24.82758,24.82758,2418.4866,710
199258,2014,9.8966255,9.8966255,1350.8599,712
199259,2014,24.88431,24.88431,1313.8756,712
199260,2014,27.382324,27.382324,1276.878,712
199261,2014,42.414814,42.414814,1239.8679,712
199262,2014,64.667435,64.667435,1202.8455,712
199263,2014,95.664406,95.664406,1165.8113,712
199264,2014,125.31874,125.31874,1128.7659,712
199265,2014,157.35379,157.35379,1091.7097,712
199266,2014,190.10799,190.10799,1054.6436,712
199267,2014,221.77896,221.77896,1017.5677,712
199268,2014,207.79137,207.79137,980.4828,712
199269,2014,199.6125,199.6125,943.3896,712
199270,2014,191.47151,191.47151,906.2886,712
199271,2014,184.07248,184.07248,869.18054,712
199272,2014,183.722,183.722,832.06616,712
199273,2014,181.01674,181.01674,794.94635,712
199274,2014,169.44612,169.44612,757.82184,712
199275,2014,164.75183,164.75183,720.6937,712
199276,2014,167.84456,167.84456,683.5631,712
199277,2014,177.9908,177.9908,646.4312,712
199278,2014,194.39981,194.39981,609.29956,712
199279,2014,214.06522,214.06522,572.1699,712
199280,2014,232.73709,232.73709,535.0445,712
199281,2014,253.7762,253.7762,497.9259,712
199282,2014,276.15567,276.15567,460.81757,712
199283,2014,259.74536,259.74536,423.72397,712
199284,2014,244.91263,244.91263,386.65115,712
199285,2014,230.30008,230.30008,349.60754,712
199286,2014,219.88226,219.88226,312.60538,712
199287,2014,211.90225,211.90225,275.66318,712
199288,2014,209.9427,209.9427,238.81075,712
199289,2014,211.42035,211.42035,202.09914,712
199290,2014,216.51494,216.51494,165.62411,712
199291,2014,227.20036,227.20036,129.58777,712
199292,2014,223.33034,223.33034,94.4957,712
199293,2014,200.07738,200.07738,61.975998,712
199294,2014,177.4955,177.4955,39.0892,712
199295,2014,153.81563,153.81563,44.613422,712
199296,2014,134.58434,134.58434,72.30616,712
199297,2014,122.82049,122.82049,106.024994,712
199298,2014,120.508934,120.508934,141.52547,712
199299,2014,111.40777,111.40777,177.7422,712
199300,2014,106.99849,106.99849,214.31123,712
199301,2014,102.26035,102.26035,251.07747,712
199302,2014,99.28559,99.28559,287.96414,712
199303,2014,105.62972,105.62972,324.92892,712
199304,2014,119.87154,119.87154,361.9466,712
199305,2014,130.35944,130.35944,399.00107,712
199306,2014,138.7805,138.7805,436.08157,712
199307,2014,143.57489,143.57489,473.18066,712
199308,2014,134.26494,134.26494,510.29285,712
199309,2014,97.296295,97.296295,547.41406,712
199310,2014,60.571922,60.571922,584.5412,712
199311,2014,25.189034,25.189034,621.6717,712
199312,2014,2.8426476,2.8426476,925.99493,710
199313,2014,30.759295,30.759295,924.65826,710
199314,2014,41.02652,41.02652,925.04297,710
199315,2014,48.54995,48.54995,927.14685,710
199316,2014,26.848412,26.848412,930.95825,710
199317,2014,24.507475,24.507475,936.4561,710
199318,2014,32.426575,32.426575,943.6108,710
199319,2014,58.892838,58.892838,952.3846,710
199320,2014,80.06408,80.06408,962.73303,710
199321,2014,106.2588,106.2588,974.6056,710
199322,2014,137.0825,137.0825,987.94684,710
199323,2014,165.57149,165.57149,1002.69763,710
199324,2014,193.76505,193.76505,1018.79626,710
199325,2014,224.36479,224.36479,1036.1793,710
199326,2014,256.77216,256.77216,1054.7827,710
199327,2014,290.0241,290.0241,1074.5424,710
199328,2014,324.1946,324.1946,1095.3949,710
199329,2014,294.7979,294.7979,1117.2786,710
199330,2014,265.8446,265.8446,1140.1329,710
199331,2014,238.40431,238.40431,1163.9003,710
199332,2014,212.20457,212.20457,1188.5248,710
199333,2014,188.41695,188.41695,1213.9535,710
199334,2014,168.589,168.589,1240.1359,710
199335,2014,154.7674,154.7674,1267.0244,710
199336,2014,145.40569,145.40569,1294.5741,710
199337,2014,136.85403,136.85403,1322.7427,710
199338,2014,122.58764,122.58764,1351.4902,710
199339,2014,98.87343,98.87343,1380.7798,710
199340,2014,69.46896,69.46896,1410.5763,710
199341,2014,34.154068,34.154068,1440.8474,710
199342,2014,3.164681,3.164681,5956.546,365
199343,2014,31.447187,31.447187,5982.4946,365
199344,2014,60.86226,60.86226,6008.352,365
199345,2014,51.761402,51.761402,6034.117,365
199346,2014,28.04694,28.04694,6059.7886,365
199347,2014,15.967415,15.967415,6085.3667,365
199348,2014,0.085364774,0.085364774,6110.8496,365
199349,2014,10.770151,10.770151,1696.849,710
199350,2014,2.0222912,2.0222912,6161.5293,365
199351,2014,37.860218,37.860218,6186.724,365
199352,2014,74.96186,74.96186,6211.822,365
199353,2014,112.07843,112.07843,6236.821,365
199354,2014,149.1978,149.1978,6261.7207,365
199355,2014,186.31718,157.98105,6286.521,365
199356,2014,223.43541,124.0962,6311.2207,365
199357,2014,260.55173,91.06897,6335.8193,365
199358,2014,297.66556,61.492947,6360.3154,365
199359,2014,334.77643,36.03121,6384.7095,365
199360,2014,323.66968,7.155496,6409,365
199361,2014,314.73376,18.961065,6433.186,365
199365,2014,307.9611,6.972943,6528.874,365
199366,2014,312.90897,7.461732,6552.528,365
199549,2014,85.914764,25.974056,3750.3467,20
199550,2014,55.703854,7.071109,3714.6023,20
199551,2014,39.334263,12.195875,3678.8193,20
199552,2014,47.325966,28.887444,3642.9983,20
199553,2014,45.70672,13.625876,3607.1396,20
199554,2014,16.487816,8.960058,3571.2444,20
199555,2014,27.747175,7.0298543,3774.2659,2
199556,2014,27.807865,17.897604,3737.4983,2
199557,2014,27.903008,27.903008,3700.7297,2
199558,2014,27.842691,27.842691,3663.9617,2
199559,2014,27.786007,27.786007,3627.1958,2
199560,2014,27.76865,27.76865,3590.434,2
199561,2014,27.75504,27.75504,3553.6777,2
199562,2014,27.740074,27.740074,3516.9287,2
199563,2014,27.742304,27.742304,3480.1887,2
199564,2014,27.745691,27.745691,3443.46,2
199565,2014,27.809242,27.809242,3406.744,2
199566,2014,27.802214,27.802214,3370.043,2
199567,2014,27.855125,27.855125,3333.359,2
199568,2014,27.843115,27.843115,3296.694,2
199569,2014,27.742762,27.742762,3260.0505,2
199570,2014,27.76932,27.76932,3223.4304,2
199571,2014,27.782898,27.782898,3186.8362,2
199572,2014,27.786179,27.786179,3150.2705,2
199573,2014,27.76406,27.76406,3113.7356,2
199574,2014,27.740015,27.740015,3077.2344,2
199575,2014,27.815008,27.815008,3040.7693,2
199576,2014,27.802464,27.802464,3004.3433,2
199577,2014,27.748428,27.748428,2967.9592,2
199578,2014,27.766413,27.766413,2931.62,2
199579,2014,27.750338,27.750338,2895.3296,2
199580,2014,27.769817,27.769817,2859.0903,2
199581,2014,27.741995,27.741995,2822.9062,2
199582,2014,27.755962,27.755962,2786.781,2
199583,2014,27.742468,27.742468,2750.718,2
199584,2014,27.742435,27.742435,2714.7217,2
199585,2014,27.739475,27.739475,2678.796,2
199586,2014,27.81398,27.81398,2642.9448,2
199587,2014,27.744326,27.744326,2607.1733,2
199588,2014,27.740143,27.740143,2571.486,2
199589,2014,27.74337,27.74337,2535.8877,2
199590,2014,27.799685,27.799685,2500.384,2
199591,2014,27.756008,27.756008,2464.9802,2
199592,2014,27.757078,27.757078,2429.6821,2
199593,2014,27.74513,27.74513,2394.4958,2
199594,2014,27.789888,27.789888,2359.4277,2
199595,2014,27.74771,27.74771,2324.4846,2
199596,2014,27.77429,27.77429,2289.6736,2
199597,2014,27.820827,27.820827,2255.002,2
199598,2014,27.829926,27.829926,2220.478,2
199599,2014,27.822218,27.822218,2186.1096,2
199600,2014,27.816282,27.816282,2151.906,2
199601,2014,27.808146,27.808146,2117.8762,2
199602,2014,27.766094,27.766094,2084.0303,2
199603,2014,27.79563,27.79563,2050.3787,2
199604,2014,27.83475,27.83475,2016.9323,2
199605,2014,27.784767,27.784767,1983.7029,2
199606,2014,27.770802,27.770802,1950.7028,2
199607,2014,28.111647,28.111647,1917.9452,2
199608,2014,28.242939,28.242939,1885.444,2
199609,2014,28.13276,28.13276,1853.2139,2
199610,2014,27.790174,27.790174,1821.2706,2
199611,2014,5.1542573,5.1542573,1789.6307,2
199612,2014,5.887352,5.887352,1453.0663,20
199613,2014,15.694909,15.694909,1416.66,20
199614,2014,12.177365,12.177365,1380.3086,20
199615,2014,19.397762,19.397762,1344.018,20
199616,2014,41.397804,41.397804,1307.7947,20
199617,2014,49.8133,49.8133,1271.6462,20
199618,2014,62.665478,62.665478,1235.5808,20
199619,2014,57.660225,57.660225,1199.6073,20
199620,2014,70.30404,70.30404,1163.7358,20
199621,2014,75.27527,75.27527,1127.9777,20
199622,2014,68.46528,68.46528,1092.3457,20
199623,2014,54.216625,54.216625,1056.854,20
199624,2014,49.45724,49.45724,1021.5188,20
199625,2014,64.91117,64.91117,986.3586,20
199626,2014,83.46362,83.46362,951.3941,20
199627,2014,102.221245,102.221245,916.6494,20
199628,2014,121.09856,121.09856,882.152,20
199629,2014,140.15724,140.15724,847.9334,20
199630,2014,159.37677,159.37677,814.03046,20
199631,2014,178.76083,178.76083,780.4857,20
199632,2014,198.29843,198.29843,747.3489,20
199633,2014,218.0001,218.0001,714.6781,20
199634,2014,237.86745,237.86745,682.5419,20
199635,2014,259.03745,259.03745,651.0206,20
199636,2014,283.45865,269.16788,620.20966,20
199637,2014,304.6192,259.49768,590.2215,20
199638,2014,328.03287,254.5712,561.18945,20
199639,2014,353.88974,242.85329,533.2709,20
199640,2014,381.69263,230.18567,506.65125,20
199641,2014,411.04587,222.68642,481.54712,20
199642,2014,438.84677,220.8829,458.20874,20
199643,2014,466.98807,224.91228,436.92026,20
199644,2014,486.57532,234.47385,417.99588,20
199645,2014,468.32178,248.93056,401.77066,20
199646,2014,452.5431,267.48932,388.58353,20
199647,2014,439.47476,289.36118,378.75253,20
199648,2014,428.50177,313.8534,372.54385,20
199649,2014,420.6483,340.39987,370.1401,20
199650,2014,416.11688,312.38126,371.61523,20
199651,2014,414.86426,275.7625,376.92358,20
199652,2014,390.81815,239.21732,385.90686,20
199653,2014,359.39514,202.78741,398.31613,20
199654,2014,328.09003,166.55055,413.8428,20
199655,2014,296.90018,130.66966,432.15042,20
199656,2014,265.79623,95.548965,452.90118,20
199657,2014,235.28789,62.48653,475.7747,20
199658,2014,206.9059,36.521366,500.4792,20
199659,2014,181.7442,34.679466,526.7561,20
199660,2014,161.31805,45.098415,554.3809,20
199661,2014,147.60767,42.451797,583.16113,20
199662,2014,142.56459,12.5816,612.9328,20
199663,2014,146.26988,14.65938,643.5573,20
199664,2014,154.06085,12.618595,674.91736,20
199665,2014,159.63661,2.7977314,706.9138,20
199666,2014,172.13101,18.447056,739.46295,20
199667,2014,190.50392,32.781525,772.4936,20
199668,2014,213.68654,47.430862,805.9453,20
199669,2014,239.40176,53.87277,839.7664,20
199670,2014,266.5107,54.611828,873.9128,20
199671,2014,294.42203,21.19749,908.3464,20
199672,2014,324.16977,3.7161355,943.03436,20
199682,2014,665.11816,18.364038,1299.1119,20
199683,2014,701.0053,2.8652034,1335.3179,20
199684,2014,737.027,25.095367,1371.593,20
199685,2014,773.1629,26.987108,1407.9304,20
199686,2014,809.3964,53.698017,1444.3241,20
199687,2014,845.7135,87.78006,1480.7683,20
199688,2014,882.10236,71.305214,1517.2579,20
199689,2014,918.5531,42.058838,1553.7883,20
199690,2014,955.0571,33.788406,1590.3552,20
199691,2014,991.6071,48.550945,1626.9546,20
199692,2014,1028.1967,13.257792,1663.583,20
199693,2014,1064.8202,4.0429344,1700.2368,20
199694,2014,1101.4729,13.882746,1736.9131,20
199695,2014,1138.1505,22.385195,1773.6089,20
199791,2014,137.85643,19.694593,520.25964,220
199792,2014,150.53902,7.5363903,483.58292,220
199793,2014,161.98456,3.6621408,446.90295,220
199794,2014,165.49982,11.315576,410.22076,220
199795,2014,176.50151,12.363411,373.5374,220
199796,2014,193.38445,9.013489,336.85446,220
199797,2014,205.3236,8.489443,300.17386,220
199798,2014,203.4275,14.716457,263.49857,220
199799,2014,206.88155,47.07054,226.83307,220
199800,2014,215.88931,59.363857,190.1851,220
199801,2014,221.12025,66.152596,153.56935,220
199802,2014,224.05148,81.51829,117.01839,220
199803,2014,232.5358,98.33025,80.62303,220
199804,2014,221.41911,123.21308,44.767902,220
199805,2014,194.14062,152.45576,14.344783,220
199806,2014,170.2687,170.2687,33.241146,220
199807,2014,151.42445,151.42445,68.56916,220
199808,2014,138.70837,138.70837,104.86127,220
199809,2014,122.82534,122.82534,141.37598,220
199810,2014,99.52486,99.52486,177.97525,220
199811,2014,85.94876,85.94876,214.61465,220
199812,2014,79.46595,79.46595,251.2754,220
199813,2014,58.213287,58.212994,287.94806,220
199814,2014,45.46587,45.46587,324.62726,220
199815,2014,40.32524,40.325222,361.3097,220
199816,2014,13.49798,13.49798,397.99307,220
199817,2014,13.036263,13.036263,554.98804,260
199818,2014,45.239727,45.23952,532.49506,260
199819,2014,78.82826,78.82799,511.45203,260
199820,2014,114.33833,114.33803,492.04596,260
199821,2014,130.51543,130.51543,474.47873,260
199822,2014,130.90056,130.90056,458.96237,260
199823,2014,128.29613,128.29613,445.71185,260
199824,2014,100.672775,100.675545,434.93497,260
199825,2014,76.22812,76.22812,426.81958,260
199826,2014,55.261517,55.26146,421.51987,260
199827,2014,25.455359,25.455347,419.14288,260
199828,2014,4.941998,4.9416704,419.7384,260
199829,2014,16.224749,16.224749,149.12088,316
199830,2014,2.21685,2.21685,149.70796,316
199831,2014,21.9681,21.9681,102.74709,305
199832,2014,12.080724,12.080724,76.28465,305
199833,2014,1.1896927,1.1896927,61.765087,305
199834,2014,1.6978899,1.6978899,222.32965,316
199835,2014,12.501017,12.501017,67.44447,317
199836,2014,12.121973,12.121973,81.52482,317
199837,2014,34.702194,34.702194,107.143326,317
199838,2014,59.039726,59.039726,138.01717,317
199839,2014,63.49698,63.49698,171.3275,317
199840,2014,49.600956,49.600956,205.89409,317
199841,2014,31.892769,31.892769,241.17622,317
199842,2014,19.734873,19.734873,276.8993,317
199843,2014,22.710466,22.710466,312.91107,317
199844,2014,28.635267,28.635267,349.12094,317
199845,2014,7.778194,7.778194,385.4717,317
199846,2014,27.089066,27.089066,591.5924,369
199847,2014,38.777653,38.777653,557.4661,369
199848,2014,69.33206,69.33206,523.59906,369
199849,2014,89.00587,89.00587,490.04657,369
199850,2014,89.7733,89.7733,456.8796,369
199851,2014,92.56589,92.56589,424.19028,369
199852,2014,76.38545,76.38545,392.09967,369
199853,2014,56.505787,56.505787,360.76923,369
199854,2014,45.73048,45.73048,330.41678,369
199855,2014,37.3514,37.3514,301.33957,369
199856,2014,32.993637,32.993637,273.94543,369
199857,2014,48.08233,48.08233,248.79242,369
199858,2014,63.855755,63.855755,226.62921,369
199859,2014,76.78825,76.78825,208.41295,369
199860,2014,96.30475,96.30475,195.2524,369
199861,2014,118.190346,118.190346,188.21173,369
199862,2014,146.3142,146.3142,187.98018,369
199863,2014,177.35927,170.67636,194.58205,369
199864,2014,210.28998,166.52379,207.36545,369
199865,2014,244.40181,170.62683,225.28003,369
199866,2014,273.9305,182.42914,247.21207,369
199867,2014,247.88774,200.57571,272.1913,369
199868,2014,224.66301,223.52608,299.45526,369
199869,2014,204.97218,204.97218,328.4344,369
199870,2014,189.79515,189.79515,358.71207,369
199871,2014,180.33334,180.33334,389.98483,369
199872,2014,173.88464,173.88464,422.0303,369
199873,2014,164.77818,164.77818,454.68387,369
199874,2014,158.18915,158.18915,487.8221,369
199875,2014,140.04543,140.04543,521.3513,369
199876,2014,128.35284,128.35284,555.1993,369
199877,2014,105.11314,105.11314,589.30975,369
199878,2014,68.96989,68.96989,623.6382,369
199879,2014,33.25265,33.25265,658.1492,369
199880,2014,2.030414,2.030414,692.81396,369
199881,2014,17.207619,17.207619,799.49805,365
199882,2014,51.248196,51.248196,807.803,365
199883,2014,87.439705,87.439705,817.43896,365
199884,2014,123.82707,123.82707,828.35913,365
199885,2014,160.36397,160.36397,840.51294,365
199886,2014,196.9671,196.9671,853.8471,365
199887,2014,232.31757,232.31757,868.3066,365
199888,2014,206.16255,206.16255,883.8356,365
199889,2014,170.00475,170.00475,900.3779,365
199890,2014,134.24129,134.24129,917.8782,365
199891,2014,99.17678,99.17678,936.2817,365
199892,2014,64.4006,64.4006,955.53546,365
199893,2014,29.644588,29.644588,975.5883,365
199894,2014,5.010709,5.010709,1782.4137,705
199895,2014,36.269466,36.269466,1747.455,705
199896,2014,64.55083,64.55083,1712.4938,705
199897,2014,96.74385,96.74385,1677.5319,705
199898,2014,119.224434,119.224434,1642.5707,705
199899,2014,132.31268,132.31268,1607.612,705
199900,2014,149.48969,149.48969,1572.6577,705
199901,2014,169.31361,169.31361,1537.7097,705
199902,2014,193.54265,184.79868,1502.77,705
199903,2014,220.79057,181.8429,1467.8411,705
199904,2014,250.2892,186.4778,1432.9252,705
199905,2014,256.2619,195.34233,1398.025,705
199906,2014,235.14467,196.30872,1363.1436,705
199907,2014,217.89496,201.9781,1328.2837,705
199908,2014,205.58862,205.58862,1293.4491,705
199909,2014,198.83243,198.83243,1258.6433,705
199910,2014,198.51828,198.51828,1223.8705,705
199911,2014,200.811,200.811,1189.1353,705
199912,2014,198.29594,198.29594,1154.4426,705
199913,2014,202.29889,202.29889,1119.7981,705
199914,2014,212.45154,212.45154,1085.2081,705
199915,2014,227.93323,227.93323,1050.6796,705
199916,2014,231.43106,231.43106,1016.22034,705
199917,2014,213.71114,213.71114,981.8395,705
199918,2014,200.57455,200.57455,947.54706,705
199919,2014,193.38562,193.38562,913.35474,705
199920,2014,192.8111,192.8111,879.2758,705
199921,2014,198.90834,198.90834,845.3256,705
199922,2014,210.89702,210.89702,811.522,705
199923,2014,215.37413,215.37413,777.88556,705
199924,2014,224.01074,224.01074,744.4406,705
199925,2014,234.67928,234.67928,711.2158,705
199926,2014,246.73192,246.73192,678.2452,705
199927,2014,262.98907,262.98907,645.56915,705
199928,2014,282.90427,282.90427,613.23645,705
199929,2014,305.73706,305.73706,581.30585,705
199930,2014,330.801,330.801,549.8491,705
199931,2014,357.73392,357.73392,518.95386,705
199932,2014,386.1439,386.1439,488.7281,705
199933,2014,415.72708,415.72708,459.3055,705
199934,2014,446.24902,446.24902,430.85217,705
199935,2014,477.52853,477.52853,403.57446,705
199936,2014,509.42484,509.42484,377.72858,705
199937,2014,541.8277,541.8277,353.62985,705
199938,2014,574.65015,574.65015,331.66055,705
199939,2014,597.94696,597.94696,312.2715,705
199940,2014,581.6241,581.6241,295.97122,705
199941,2014,566.98834,566.98834,283.29407,705
199942,2014,554.1742,554.1742,274.74274,705
199943,2014,543.3111,543.3111,270.70883,705
199944,2014,534.51855,534.51855,271.39407,705
199945,2014,527.90045,527.90045,276.76337,705
199946,2014,523.53955,523.53955,286.55328,705
199947,2014,521.49274,521.49274,300.33148,705
199948,2014,504.58212,504.58212,317.57867,705
199949,2014,472.85904,472.85904,337.76318,705
199950,2014,441.78308,441.78308,360.39096,705
199951,2014,411.50235,411.50235,385.0306,705
199952,2014,382.2075,382.2075,411.31973,705
199953,2014,354.0643,354.0643,438.96097,705
199954,2014,327.30914,327.30914,467.7136,705
199955,2014,302.21832,302.21832,497.38367,705
199956,2014,279.392,279.392,527.8153,705
199957,2014,259.3757,259.3757,558.8829,705
199958,2014,243.03761,243.03761,590.48474,705
199959,2014,231.19992,231.19992,622.5382,705
199960,2014,224.57602,224.57602,654.97565,705
199961,2014,223.62996,223.62996,687.7414,705
199962,2014,227.58006,227.58006,720.7893,705
199963,2014,217.32353,217.32353,754.08093,705
199964,2014,196.28851,196.28851,787.5839,705
199965,2014,180.59276,180.59276,821.271,705
199966,2014,171.70744,171.70744,855.11896,705
199967,2014,169.74495,169.74495,889.10803,705
199968,2014,144.56102,144.56102,923.2212,705
199969,2014,118.31812,118.31812,957.4437,705
199970,2014,84.81881,84.81881,991.76276,705
199971,2014,54.881016,54.881016,1026.1672,705
199972,2014,37.185757,37.185757,1060.6473,705
199973,2014,29.164167,29.164167,1095.1945,705
199974,2014,2.674471,2.674471,2538.3406,710
199975,2014,33.45794,33.45794,2502.3506,710
199976,2014,8.41844,8.41844,2466.433,710
199977,2014,13.415155,13.415155,1383.6302,712
199978,2014,41.769794,41.769794,1346.914,712
199979,2014,65.998,65.998,1310.188,712
199980,2014,80.11759,80.11759,1273.4531,712
199981,2014,93.956215,93.956215,1236.7102,712
199982,2014,108.283585,108.283585,1199.9603,712
199983,2014,129.74878,129.74878,1163.2043,712
199984,2014,157.14241,157.14241,1126.4434,712
199985,2014,187.88821,187.88821,1089.6786,712
199986,2014,196.93329,196.93329,1052.9111,712
199987,2014,173.7783,173.7783,1016.14264,712
199988,2014,155.72255,155.72255,979.3745,712
199989,2014,144.6887,144.6887,942.60846,712
199990,2014,136.53673,136.53673,905.8464,712
199991,2014,128.9292,128.9292,869.0906,712
199992,2014,128.43327,128.43327,832.34344,712
199993,2014,126.643845,126.643845,795.608,712
199994,2014,115.93798,115.93798,758.88745,712
199995,2014,109.17876,109.17876,722.1859,712
199996,2014,113.54372,113.54372,685.50806,712
199997,2014,127.83031,127.83031,648.8596,712
199998,2014,147.64671,147.64671,612.2476,712
199999,2014,166.03188,166.03188,575.6807,712
200000,2014,187.28354,187.28354,539.16974,712
200001,2014,212.30598,212.30598,502.72867,712
200002,2014,229.0562,229.0562,466.3756,712
200003,2014,209.67188,209.67188,430.1346,712
200004,2014,193.54762,193.54762,394.03836,712
200005,2014,178.77702,178.77702,358.1324,712
200006,2014,166.35216,166.35216,322.48206,712
200007,2014,156.98659,156.98659,287.1844,712
200008,2014,154.35109,154.35109,252.38916,712
200009,2014,155.96811,155.96811,218.33861,712
200010,2014,162.68358,162.68358,185.44519,712
200011,2014,175.52104,175.52104,154.45184,712
200012,2014,175.7441,175.7441,126.76178,712
200013,2014,157.12569,157.12569,105.0228,712
200014,2014,134.23282,134.23282,93.48421,712
200015,2014,110.754166,110.754166,95.90192,712
200016,2014,87.30421,87.30421,111.37059,712
200017,2014,68.961075,68.961075,135.49115,712
200018,2014,65.09455,65.09455,164.50003,712
200019,2014,57.971874,57.971874,196.24031,712
200020,2014,52.1109,52.1109,229.58083,712
200021,2014,46.713165,46.713165,263.91467,712
200022,2014,43.754536,43.754536,298.89856,712
200023,2014,53.508865,53.508865,334.32718,712
200024,2014,69.07562,69.07562,370.0716,712
200025,2014,75.985054,75.985054,406.04706,712
200026,2014,83.18302,83.18302,442.19586,712
200027,2014,90.56754,90.56754,478.47733,712
200028,2014,106.23566,106.23566,514.86206,712
200029,2014,117.40246,117.40246,551.3282,712
200030,2014,82.26427,82.26427,587.8592,712
200031,2014,48.590267,48.590267,624.4422,712
200032,2014,17.077095,17.077095,661.0672,712
200033,2014,14.217302,14.217302,980.25397,710
200034,2014,49.476883,49.476883,980.61346,710
200035,2014,85.24912,85.24912,982.57983,710
200036,2014,81.91806,81.91806,986.14343,710
200037,2014,80.076805,80.076805,991.2868,710
200038,2014,85.41935,85.41935,997.9854,710
200039,2014,99.12003,99.12003,1006.2079,710
200040,2014,122.87067,122.87067,1015.91705,710
200041,2014,146.78836,146.78836,1027.0702,710
200042,2014,170.70848,170.70848,1039.6206,710
200043,2014,198.73871,198.73871,1053.5178,710
200044,2014,229.37624,229.37624,1068.7087,710
200045,2014,257.7561,257.7561,1085.1385,710
200046,2014,286.24374,286.24374,1102.7512,710
200047,2014,316.5097,316.5097,1121.4905,710
200048,2014,298.0195,298.0195,1141.3,710
200049,2014,264.98032,264.98032,1162.1245,710
200050,2014,232.93335,232.93335,1183.9095,710
200051,2014,202.32796,202.32796,1206.6023,710
200052,2014,173.65782,173.65782,1230.1517,710
200053,2014,146.50752,146.50752,1254.5087,710
200054,2014,121.86015,121.86015,1279.6262,710
200055,2014,102.45242,102.45242,1305.4596,710
200056,2014,91.19321,91.19321,1331.9661,710
200057,2014,87.3308,87.3308,1359.1053,710
200058,2014,71.16739,71.16739,1386.8392,710
200059,2014,58.117954,58.117954,1415.1318,710
200060,2014,32.44151,32.44151,1443.9492,710
200061,2014,12.307825,12.307825,1473.2596,710
200062,2014,10.390217,10.390217,5916.931,365
200063,2014,43.72735,43.72735,5942.745,365
200064,2014,79.93445,79.93445,5968.468,365
200065,2014,94.756996,94.756996,5994.097,365
200066,2014,76.47658,76.47658,6019.634,365
200067,2014,66.84062,66.84062,6045.076,365
200068,2014,52.06124,52.06124,6070.424,365
200069,2014,41.731945,41.731945,6095.676,365
200070,2014,46.93185,46.93185,6120.832,365
200071,2014,65.56681,65.56681,6145.891,365
200072,2014,91.8911,91.8911,6170.853,365
200073,2014,123.76755,123.76755,6195.7163,365
200074,2014,157.86705,157.86705,6220.4805,365
200075,2014,193.0139,183.33156,6245.145,365
200076,2014,228.72464,153.90057,6269.709,365
200077,2014,264.77,126.73006,6294.172,365
200078,2014,301.0285,99.29149,6318.5327,365
200079,2014,337.43015,69.32773,6342.7905,365
200080,2014,373.93185,33.084995,6366.9453,365
200081,2014,369.5443,2.949037,6390.996,365
200084,2014,363.2138,7.666586,6462.516,365
200085,2014,363.44278,24.471104,6486.1426,365
200086,2014,367.60443,9.373577,6509.6616,365
200089,2014,401.8883,27.421167,6579.5645,365
200090,2014,419.59277,4.091373,6602.645,365
200108,2014,809.16016,16.408365,6998.3174,365
200109,2014,839.9263,9.665484,7019.154,365
200267,2014,177.02483,20.814695,3808.4106,20
200268,2014,147.3472,3.8258324,3772.993,20
200269,2014,121.57213,2.2656968,3737.5361,20
200270,2014,102.6832,26.615402,3702.041,20
200271,2014,94.844666,4.4486184,3666.5085,20
200272,2014,88.874115,6.158494,3630.939,20
200273,2014,55.41487,13.299511,3595.3333,20
200274,2014,30.109278,0.59527713,3559.692,20
200275,2014,27.851868,12.977815,3524.0156,20
200276,2014,27.796999,27.796999,3488.3052,20
200277,2014,27.701786,27.701786,3452.561,20
200278,2014,27.761503,27.761503,3416.7842,20
200279,2014,27.818792,27.818792,3380.9749,20
200280,2014,27.836214,27.836214,3345.134,20
200281,2014,27.849798,27.849798,3309.2625,20
200282,2014,27.864782,27.864782,3273.3606,20
200283,2014,27.862406,27.862406,3237.4294,20
200284,2014,27.859177,27.859177,3201.4697,20
200285,2014,27.795614,27.795614,3165.482,20
200286,2014,27.802654,27.802654,3129.4668,20
200287,2014,27.7495,27.7495,3093.4255,20
200288,2014,27.76139,27.76139,3057.3582,20
200289,2014,27.861818,27.861818,3021.266,20
200290,2014,27.834984,27.834984,2985.15,20
200291,2014,27.821724,27.821724,2949.0105,20
200292,2014,27.81728,27.81728,2912.8484,20
200293,2014,27.840797,27.840797,2876.6648,20
200294,2014,27.864841,27.864841,2840.4602,20
200295,2014,27.78986,27.78986,2804.2358,20
200296,2014,27.802399,27.802399,2767.9924,20
200297,2014,27.85631,27.85631,2731.731,20
200298,2014,27.838299,27.838299,2695.4521,20
200299,2014,27.85232,27.85232,2659.157,20
200300,2014,27.833021,27.833021,2622.847,20
200301,2014,27.86287,27.86287,2586.5225,20
200302,2014,27.848774,27.848774,2550.1848,20
200303,2014,27.8624,27.8624,2513.8352,20
200304,2014,27.862434,27.862434,2477.4746,20
200305,2014,27.865393,27.865393,2441.1042,20
200306,2014,27.790834,27.790834,2404.7253,20
200307,2014,27.859797,27.859797,2368.339,20
200308,2014,27.864716,27.864716,2331.9468,20
200309,2014,27.861477,27.861477,2295.5498,20
200310,2014,27.805103,27.805103,2259.1494,20
200311,2014,27.84873,27.84873,2222.7473,20
200312,2014,27.847637,27.847637,2186.3452,20
200313,2014,27.858759,27.858759,2149.9443,20
200314,2014,27.81315,27.81315,2113.5464,20
